row_index,id_student,code_module,code_presentation,actual_at_risk,predicted_at_risk,risk_probability,risk_level,recommendations_json,clicks_week1_28d,clicks_week2_28d,clicks_week3_28d,clicks_week4_28d,weekly_click_slope_28d,active_days_28d,active_days_last7d,days_since_last_activity_28d,assessment_mean_score_28d,assessment_completion_rate_28d,assessments_missed_28d,engagement_direction
17316,628910,EEE,2014B,0,0,0.1249350494115256,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",79.0,100.0,177.0,194.0,42.2,20.0,7.0,0.0,,,0.0,Improving
17317,628914,EEE,2014B,1,0,0.2435971227847692,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",55.0,2.0,268.0,31.0,19.4,12.0,2.0,1.0,,,0.0,Improving
17318,628938,EEE,2014B,1,1,0.4929451481575965,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",16.0,8.0,107.0,7.0,7.2,6.0,1.0,4.0,,,0.0,Improving
17328,629627,EEE,2014B,1,0,0.1433146657554766,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",136.0,127.0,163.0,77.0,-14.1,15.0,4.0,0.0,,,0.0,Declining
17329,629628,EEE,2014B,1,1,0.6213418005846639,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 9 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",8.0,0.0,82.0,0.0,5.8,4.0,0.0,9.0,,,0.0,Improving
17336,630416,EEE,2014B,1,1,0.5402710490741807,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 10 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",7.0,0.0,4.0,0.0,-1.7,2.0,0.0,10.0,,,0.0,Declining
17339,630573,EEE,2014B,1,1,0.4580650900841366,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 11 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",9.0,4.0,81.0,0.0,5.0,5.0,0.0,11.0,,,0.0,Improving
17343,630657,EEE,2014B,1,1,0.440683688386264,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",21.0,0.0,0.0,22.0,0.3,3.0,1.0,4.0,,,0.0,Improving
17353,631117,EEE,2014B,0,0,0.1261566237494792,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",212.0,117.0,131.0,156.0,-15.4,21.0,4.0,0.0,,,0.0,Declining
17354,631334,EEE,2014B,0,0,0.3010601940249272,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",12.0,87.0,49.0,55.0,9.1,10.0,2.0,0.0,,,0.0,Improving
17355,631356,EEE,2014B,0,0,0.2158351549849494,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",58.0,39.0,49.0,26.0,-8.6,14.0,2.0,3.0,,,0.0,Declining
17356,631453,EEE,2014B,0,0,0.2273723775962196,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",15.0,140.0,25.0,51.0,-0.7,13.0,5.0,0.0,,,0.0,Declining
17361,632074,EEE,2014B,0,0,0.2063346488519454,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",210.0,41.0,88.0,46.0,-44.5,17.0,6.0,1.0,,,0.0,Declining
17363,632111,EEE,2014B,0,1,0.4679444198239146,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 6 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,3.0,93.0,9.0,11.7,5.0,1.0,6.0,,,0.0,Improving
17365,632135,EEE,2014B,1,1,0.499356797045661,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",17.0,30.0,54.0,2.0,-2.1,6.0,1.0,4.0,,,0.0,Declining
17373,632800,EEE,2014B,1,1,0.3277903590592328,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",97.0,28.0,165.0,86.0,10.4,12.0,4.0,1.0,,,0.0,Improving
17376,632904,EEE,2014B,0,0,0.2588614706062347,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",74.0,8.0,223.0,73.0,21.2,16.0,5.0,0.0,,,0.0,Improving
17384,633334,EEE,2014B,1,1,0.4023268000757251,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",44.0,66.0,92.0,46.0,3.2,12.0,1.0,0.0,,,0.0,Improving
17391,633605,EEE,2014B,0,0,0.2901547161368251,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",39.0,42.0,77.0,72.0,13.4,9.0,2.0,2.0,,,0.0,Improving
17393,633637,EEE,2014B,1,1,0.3736153329276258,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",23.0,2.0,69.0,62.0,18.4,11.0,3.0,3.0,,,0.0,Improving
17405,634570,EEE,2014B,0,0,0.1162743281787713,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",68.0,199.0,70.0,152.0,12.3,21.0,4.0,0.0,,,0.0,Improving
17406,634578,EEE,2014B,1,0,0.2130193846600795,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",165.0,158.0,172.0,81.0,-23.8,23.0,4.0,0.0,,,0.0,Declining
17412,634869,EEE,2014B,0,1,0.3212337267188035,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",14.0,10.0,130.0,17.0,12.9,7.0,2.0,1.0,,,0.0,Improving
17416,635515,EEE,2014B,1,1,0.5708172933572453,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",1.0,3.0,0.0,5.0,0.9,4.0,1.0,4.0,,,0.0,Improving
17421,1500950,EEE,2014B,0,0,0.2229721732360943,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",0.0,84.0,56.0,47.0,11.3,9.0,4.0,0.0,,,0.0,Improving
17432,1810414,EEE,2014B,0,1,0.3358245045487336,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 10 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",9.0,3.0,106.0,0.0,7.6,5.0,0.0,10.0,,,0.0,Improving
17433,1828112,EEE,2014B,1,1,0.4497802588275053,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",0.0,0.0,135.0,136.0,54.3,5.0,2.0,4.0,,,0.0,Improving
17435,1861830,EEE,2014B,0,0,0.2426240609001212,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",100.0,214.0,70.0,126.0,-6.6,21.0,6.0,0.0,,,0.0,Declining
17437,1908526,EEE,2014B,1,1,0.7263297872819868,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 29 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,,0.0,Stable
17439,2026585,EEE,2014B,0,0,0.1386227689434964,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",254.0,107.0,182.0,117.0,-33.6,20.0,5.0,1.0,,,0.0,Declining
17441,2139273,EEE,2014B,0,1,0.3558599387543449,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",12.0,4.0,117.0,38.0,19.1,9.0,2.0,0.0,,,0.0,Improving
17445,2329539,EEE,2014B,1,1,0.5968761578435696,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 10 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",126.0,0.0,2.0,0.0,-37.6,3.0,0.0,10.0,,,0.0,Declining
17453,2478799,EEE,2014B,1,1,0.4331869502505622,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",4.0,5.0,177.0,1.0,16.3,9.0,1.0,3.0,,,0.0,Improving
17460,2600862,EEE,2014B,0,1,0.4051778590643263,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 6 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,4.0,223.0,15.0,26.4,7.0,1.0,6.0,,,0.0,Improving
17463,2620661,EEE,2014B,0,1,0.4078147035739123,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",145.0,38.0,36.0,40.0,-31.7,7.0,2.0,0.0,,,0.0,Declining
